attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
1.7,27,train,2138,2465,500,827,0.444856661046,0.810462471569,0.72107925801,0.763162591469
1.7,27,test,526,639,218,331,0.434072345391,0.706989247312,0.613768961494,0.657089319176
1.7,28,train,2099,2492,473,866,0.433726812816,0.816096423017,0.707925801012,0.758172295467
1.7,28,test,515,649,208,342,0.421820303384,0.712309820194,0.600933488915,0.651898734177
1.7,29,train,1938,2579,386,1027,0.391905564924,0.833907056799,0.653625632378,0.732841747022
1.7,29,test,474,679,178,383,0.380396732789,0.726993865031,0.55309218203,0.628230616302
1.7,30,train,2160,2485,480,805,0.445193929174,0.818181818182,0.72849915683,0.770740410348
1.7,30,test,522,639,218,335,0.431738623104,0.705405405405,0.609101516919,0.653725735755
1.7,31,train,2036,2554,411,929,0.412647554806,0.832039231712,0.686677908938,0.752402069475
1.7,31,test,496,663,194,361,0.402567094516,0.71884057971,0.578763127188,0.641241111829
1.7,32,train,2143,2513,452,822,0.43760539629,0.825818882466,0.722765598651,0.770863309353
1.7,32,test,516,637,220,341,0.429404900817,0.701086956522,0.602100350058,0.647834274953
1.7,33,train,2151,2510,455,814,0.439460370995,0.825402916347,0.725463743676,0.772213247173
1.7,33,test,518,641,216,339,0.428238039673,0.705722070845,0.604434072345,0.651162790698
1.7,34,train,1958,2603,362,1007,0.391231028668,0.843965517241,0.660370994941,0.74096499527
1.7,34,test,480,678,179,377,0.384480746791,0.728376327769,0.560093348891,0.633245382586
1.7,35,train,1955,2609,356,1010,0.389713322091,0.84595413241,0.659359190556,0.741091736164
1.7,35,test,461,680,177,396,0.372228704784,0.722570532915,0.537922987165,0.616722408027
1.7,36,train,2021,2583,382,944,0.405227655987,0.841032043279,0.681618887015,0.752980625931
1.7,36,test,474,672,185,383,0.384480746791,0.719271623672,0.55309218203,0.625329815303
1.7,37,train,2108,2546,419,857,0.426138279933,0.834190740008,0.710961214165,0.767662053897
1.7,37,test,493,656,201,364,0.404900816803,0.710374639769,0.575262543757,0.635718891038
1.7,38,train,2203,2479,486,762,0.453456998314,0.819263666791,0.743001686341,0.779271312345
1.7,38,test,521,627,230,336,0.438156359393,0.693741677763,0.607934655776,0.648009950249
1.7,39,train,2155,2541,424,810,0.434907251265,0.835595191935,0.726812816189,0.777417027417
1.7,39,test,497,645,212,360,0.413652275379,0.700987306065,0.579929988331,0.634738186462
1.8,0,train,1179,2288,677,1786,0.312984822934,0.635237068966,0.397639123103,0.489110143124
1.8,0,test,355,653,204,502,0.326137689615,0.635062611807,0.414235705951,0.501412429379
1.8,1,train,1694,2098,867,1271,0.431871838111,0.661460367044,0.571332209106,0.61310170105
1.8,1,test,486,599,258,371,0.434072345391,0.653225806452,0.567094515753,0.607120549656
1.8,2,train,1829,2307,658,1136,0.419392917369,0.735424205871,0.616863406408,0.670946441673
1.8,2,test,505,652,205,352,0.414235705951,0.711267605634,0.58926487748,0.644543714103
1.8,3,train,1921,2320,645,1044,0.432715008432,0.748636009353,0.647892074199,0.694630265775
1.8,3,test,531,643,214,326,0.434655775963,0.712751677852,0.619603267211,0.662921348315
1.8,4,train,1906,2369,596,1059,0.421922428331,0.761790567546,0.642833052277,0.697274556429
1.8,4,test,532,666,191,325,0.421820303384,0.735822959889,0.620770128355,0.673417721519
1.8,5,train,1899,2423,542,1066,0.411635750422,0.777959852519,0.640472175379,0.702552719201
1.8,5,test,519,676,181,338,0.408401400233,0.741428571429,0.605600933489,0.666666666667
1.8,6,train,1824,2492,473,1141,0.387352445194,0.794079233783,0.615177065767,0.693272519954
1.8,6,test,486,696,161,371,0.37747957993,0.751159196291,0.567094515753,0.646276595745
1.8,7,train,1722,2556,409,1243,0.359359190556,0.808071328015,0.580775716695,0.675824175824
1.8,7,test,463,715,142,394,0.352975495916,0.765289256198,0.540256709452,0.633378932969
1.8,8,train,1757,2554,411,1208,0.365598650927,0.810424354244,0.59258010118,0.684589908436
1.8,8,test,465,709,148,392,0.35764294049,0.758564437194,0.542590431739,0.632653061224
1.8,9,train,1811,2535,430,1154,0.377908937605,0.808121374386,0.610792580101,0.695735689589
1.8,9,test,477,697,160,380,0.371645274212,0.748822605965,0.556592765461,0.638554216867
1.8,10,train,1857,2507,458,1108,0.390387858347,0.802159827214,0.626306913997,0.703409090909
1.8,10,test,493,681,176,364,0.390315052509,0.73692077728,0.575262543757,0.646133682831
1.8,11,train,1892,2494,471,1073,0.398482293423,0.800677105375,0.638111298482,0.71021021021
1.8,11,test,502,673,184,355,0.400233372229,0.731778425656,0.585764294049,0.650680492547
1.8,12,train,1854,2527,438,1111,0.386509274874,0.80890052356,0.625295109612,0.705345253947
1.8,12,test,489,681,176,368,0.387981330222,0.735338345865,0.570595099183,0.642575558476
1.8,13,train,1811,2555,410,1154,0.374536256324,0.815398469158,0.610792580101,0.6984188199
1.8,13,test,476,691,166,381,0.374562427071,0.741433021807,0.555425904317,0.63509006004
1.8,14,train,1765,2589,376,1200,0.361045531197,0.824381130313,0.595278246206,0.69134351743
1.8,14,test,457,705,152,400,0.355309218203,0.750410509031,0.53325554259,0.62346521146
1.8,15,train,1675,2628,337,1290,0.339291736931,0.832504970179,0.564924114671,0.673096242716
1.8,15,test,427,717,140,430,0.330805134189,0.753086419753,0.498249708285,0.599719101124
1.8,16,train,1731,2605,360,1234,0.352613827993,0.827833572453,0.583811129848,0.684731012658
1.8,16,test,448,704,153,409,0.350641773629,0.745424292845,0.522753792299,0.614540466392
1.8,17,train,1824,2554,411,1141,0.376897133221,0.81610738255,0.615177065767,0.701538461538
1.8,17,test,471,691,166,386,0.371645274212,0.739403453689,0.5495915986,0.630522088353
1.8,18,train,1772,2590,375,1193,0.362057335582,0.825337680484,0.597639123103,0.693270735524
1.8,18,test,450,699,158,407,0.354725787631,0.740131578947,0.525087514586,0.61433447099
1.8,19,train,1704,2625,340,1261,0.344688026981,0.833659491194,0.574704890388,0.680375324416
1.8,19,test,433,708,149,424,0.339556592765,0.743986254296,0.505250875146,0.601806810285
1.8,20,train,1788,2594,371,1177,0.364080944351,0.828161185734,0.603035413153,0.697892271663
1.8,20,test,449,701,156,408,0.352975495916,0.742148760331,0.523920653442,0.614227086183
1.8,21,train,1779,2603,362,1186,0.361045531197,0.83092013078,0.6,0.696827262045
1.8,21,test,449,703,154,408,0.351808634772,0.744610281924,0.523920653442,0.615068493151
1.8,22,train,1696,2644,321,1269,0.340134907251,0.840852751611,0.572006745363,0.68085106383
1.8,22,test,418,724,133,439,0.321470245041,0.758620689655,0.487747957993,0.59375
1.8,23,train,1745,2610,355,1220,0.35413153457,0.830952380952,0.588532883642,0.689042448174
1.8,23,test,437,710,147,420,0.340723453909,0.748287671233,0.50991831972,0.606523247745
1.8,24,train,1491,2716,249,1474,0.293423271501,0.856896551724,0.502866779089,0.633793836344
1.8,24,test,356,752,105,501,0.268961493582,0.772234273319,0.415402567095,0.540212443096
1.8,25,train,1463,2728,237,1502,0.286677908938,0.860588235294,0.493423271501,0.627224008574
1.8,25,test,345,756,101,512,0.260210035006,0.773542600897,0.402567094516,0.529547198772
1.8,26,train,1634,2674,291,1331,0.324620573356,0.848831168831,0.551096121417,0.668302658487
1.8,26,test,400,734,123,457,0.305134189032,0.764818355641,0.46674445741,0.579710144928
1.8,27,train,1730,2654,311,1235,0.344182124789,0.847623713866,0.58347386172,0.691170595286
1.8,27,test,407,716,141,450,0.319719953326,0.742700729927,0.474912485414,0.579359430605
1.8,28,train,1786,2646,319,1179,0.35497470489,0.848456057007,0.602360876897,0.704536489152
1.8,28,test,428,714,143,429,0.333138856476,0.749562171629,0.499416569428,0.59943977591
1.8,29,train,1790,2641,324,1175,0.356492411467,0.846736045412,0.60370994941,0.70486316204
1.8,29,test,426,711,146,431,0.333722287048,0.744755244755,0.497082847141,0.59622113366
1.8,30,train,1820,2626,339,1145,0.364080944351,0.842982862436,0.613827993255,0.710382513661
1.8,30,test,430,708,149,427,0.33780630105,0.742659758204,0.501750291715,0.598885793872
1.8,31,train,1703,2679,286,1262,0.335413153457,0.856209150327,0.57436762226,0.687525232136
1.8,31,test,403,733,124,454,0.307467911319,0.764705882353,0.47024504084,0.582369942197
1.8,32,train,1887,2615,350,1078,0.377234401349,0.843540455968,0.636424957841,0.725490196078
1.8,32,test,448,698,159,409,0.35414235706,0.73805601318,0.522753792299,0.612021857923
1.8,33,train,1571,2713,252,1394,0.30741989882,0.861766319254,0.529848229342,0.656223893066
1.8,33,test,371,742,115,486,0.283547257876,0.763374485597,0.432905484247,0.552494415488
1.8,34,train,1673,2698,267,1292,0.327150084317,0.862371134021,0.564249578415,0.682161060143
1.8,34,test,395,735,122,462,0.301633605601,0.764023210832,0.460910151692,0.574963609898
1.8,35,train,2084,2566,399,881,0.418718381113,0.839307289569,0.702866779089,0.765051395007
1.8,35,test,499,668,189,358,0.401400233372,0.725290697674,0.582263710618,0.645954692557
1.8,36,train,1986,2596,369,979,0.397133220911,0.843312101911,0.66981450253,0.746616541353
1.8,36,test,472,688,169,385,0.373978996499,0.736349453978,0.550758459743,0.630173564753
1.8,37,train,2024,2594,371,941,0.403878583474,0.84509394572,0.6826306914,0.755223880597
1.8,37,test,478,679,178,379,0.382730455076,0.728658536585,0.557759626604,0.631857237277
1.8,38,train,1886,2640,325,1079,0.372849915683,0.853007688829,0.636087689713,0.728748068006
1.8,38,test,445,700,157,412,0.351225204201,0.739202657807,0.519253208868,0.61000685401
1.8,39,train,1876,2646,319,1089,0.370151770658,0.854669703872,0.632715008432,0.727131782946
1.8,39,test,448,704,153,409,0.350641773629,0.745424292845,0.522753792299,0.614540466392
1.9,0,train,911,2444,521,2054,0.241483979764,0.636173184358,0.307251264755,0.414373436434
1.9,0,test,263,696,161,594,0.247374562427,0.620283018868,0.306884480747,0.410616705699
1.9,1,train,1606,2140,825,1359,0.409949409781,0.660633484163,0.541652613828,0.595255744996
1.9,1,test,459,614,243,398,0.409568261377,0.653846153846,0.535589264877,0.588838999359
1.9,2,train,1753,2339,626,1212,0.401180438449,0.736864228668,0.591231028668,0.656062874251
1.9,2,test,486,663,194,371,0.396732788798,0.714705882353,0.567094515753,0.632400780742
1.9,3,train,1789,2401,564,1176,0.396795952782,0.76030599235,0.603372681282,0.672809326815
1.9,3,test,484,670,187,373,0.391481913652,0.72131147541,0.564760793466,0.633507853403
1.9,4,train,1758,2462,503,1207,0.381281618887,0.777532065458,0.592917369309,0.67278989667
1.9,4,test,473,688,169,384,0.374562427071,0.736760124611,0.551925320887,0.631087391594
1.9,5,train,1767,2488,477,1198,0.378414839798,0.78743315508,0.595952782462,0.678441159532
1.9,5,test,476,692,165,381,0.373978996499,0.742589703588,0.555425904317,0.635514018692
1.9,6,train,1773,2505,460,1192,0.376559865093,0.793999104344,0.597976391231,0.682185455945
1.9,6,test,477,696,161,380,0.372228704784,0.747648902821,0.556592765461,0.638127090301
1.9,7,train,1778,2523,442,1187,0.37436762226,0.800900900901,0.599662731872,0.685824493732
1.9,7,test,481,699,158,376,0.372812135356,0.752738654147,0.561260210035,0.643048128342
1.9,8,train,1791,2522,443,1174,0.376728499157,0.801700984781,0.604047217538,0.68897864974
1.9,8,test,481,700,157,376,0.372228704784,0.753918495298,0.561260210035,0.64347826087
1.9,9,train,1824,2512,453,1141,0.383979763912,0.801054018445,0.615177065767,0.695917588707
1.9,9,test,487,693,164,370,0.379813302217,0.748079877112,0.568261376896,0.645888594164
1.9,10,train,1828,2514,451,1137,0.38431703204,0.802106186924,0.61652613828,0.697177726926
1.9,10,test,489,691,166,368,0.382147024504,0.746564885496,0.570595099183,0.646825396825
1.9,11,train,1838,2515,450,1127,0.385834738617,0.803321678322,0.619898819562,0.69979059585
1.9,11,test,487,685,172,370,0.384480746791,0.738998482549,0.568261376896,0.642480211082
1.9,12,train,1890,2504,461,1075,0.396458684654,0.803913228413,0.637436762226,0.711060948081
1.9,12,test,497,675,182,360,0.396149358226,0.731958762887,0.579929988331,0.647135416667
1.9,13,train,1901,2497,468,1064,0.399494097808,0.802448290418,0.641146711636,0.712785901762
1.9,13,test,492,675,182,365,0.393232205368,0.729970326409,0.574095682614,0.642717178315
1.9,14,train,1877,2506,459,1088,0.393929173693,0.803510273973,0.63305227656,0.708168270138
1.9,14,test,491,679,178,366,0.390315052509,0.733931240658,0.57292882147,0.643512450852
1.9,15,train,1749,2577,388,1216,0.360370994941,0.818437061301,0.589881956155,0.685613484908
1.9,15,test,457,699,158,400,0.358809801634,0.743089430894,0.53325554259,0.620923913043
1.9,16,train,1799,2554,411,1166,0.372681281619,0.814027149321,0.606745362563,0.695265700483
1.9,16,test,475,693,164,382,0.372812135356,0.743348982786,0.554259043174,0.635026737968
1.9,17,train,1784,2567,398,1181,0.367959527825,0.817598533456,0.601686340641,0.693219351078
1.9,17,test,466,697,160,391,0.365227537923,0.744408945687,0.543757292882,0.628455832771
1.9,18,train,1675,2634,331,1290,0.338279932546,0.834995014955,0.564924114671,0.673908670288
1.9,18,test,429,716,141,428,0.332555425904,0.752631578947,0.500583430572,0.601261387526
1.9,19,train,1621,2657,308,1344,0.325295109612,0.840331778123,0.54671163575,0.662443808745
1.9,19,test,412,730,127,445,0.31446907818,0.764378478664,0.480746791132,0.590257879656
1.9,20,train,1658,2650,315,1307,0.332715008432,0.840344652813,0.559190556492,0.671526933981
1.9,20,test,417,726,131,440,0.319719953326,0.760948905109,0.486581096849,0.59359430605
1.9,21,train,1675,2653,312,1290,0.335075885329,0.842979365878,0.564924114671,0.676494345719
1.9,21,test,424,725,132,433,0.3243873979,0.762589928058,0.494749124854,0.600141542817
1.9,22,train,1785,2612,353,1180,0.360539629005,0.834892422825,0.602023608769,0.699588477366
1.9,22,test,456,705,152,401,0.354725787631,0.75,0.532088681447,0.62252559727
1.9,23,train,1715,2643,322,1250,0.343507588533,0.841924398625,0.578414839798,0.685725709716
1.9,23,test,431,720,137,426,0.331388564761,0.758802816901,0.502917152859,0.604912280702
1.9,24,train,1541,2707,258,1424,0.303372681282,0.856586992774,0.519730185497,0.646935348447
1.9,24,test,373,742,115,484,0.28471411902,0.764344262295,0.435239206534,0.554646840149
1.9,25,train,1592,2688,277,1373,0.315177065767,0.851792402354,0.536930860034,0.658667769963
1.9,25,test,385,741,116,472,0.292298716453,0.768463073852,0.449241540257,0.567010309278
1.9,26,train,1562,2703,262,1403,0.307588532884,0.856359649123,0.526812816189,0.652328252245
1.9,26,test,373,742,115,484,0.28471411902,0.764344262295,0.435239206534,0.554646840149
1.9,27,train,1556,2704,261,1409,0.306408094435,0.856356631811,0.52478920742,0.650773734839
1.9,27,test,374,743,114,483,0.28471411902,0.766393442623,0.436406067678,0.556133828996
1.9,28,train,1928,2561,404,1037,0.393254637437,0.826758147513,0.650252951096,0.727959222201
1.9,28,test,474,674,183,383,0.383313885648,0.721461187215,0.55309218203,0.626155878468
1.9,29,train,2022,2519,446,943,0.416188870152,0.819286871961,0.681956155143,0.744340143567
1.9,29,test,499,660,197,358,0.406067677946,0.716954022989,0.582263710618,0.642627173213
1.9,30,train,2088,2496,469,877,0.431197301855,0.816581931952,0.704215851602,0.756247736327
1.9,30,test,521,647,210,336,0.426487747958,0.712722298222,0.607934655776,0.656171284635
1.9,31,train,2135,2488,477,830,0.440472175379,0.817381316998,0.720067453626,0.765644611798
1.9,31,test,526,642,215,331,0.432322053676,0.709851551957,0.613768961494,0.65832290363
1.9,32,train,2172,2459,506,793,0.451602023609,0.811053024645,0.732546374368,0.769803296119
1.9,32,test,544,634,223,313,0.447491248541,0.70925684485,0.634772462077,0.669950738916
1.9,33,train,2077,2524,441,888,0.424620573356,0.824861000794,0.700505902192,0.757614444647
1.9,33,test,509,657,200,348,0.413652275379,0.717912552891,0.593932322054,0.65006385696
1.9,34,train,2161,2465,500,804,0.448735244519,0.812100714017,0.728836424958,0.768218983292
1.9,34,test,535,643,214,322,0.43698949825,0.714285714286,0.624270711785,0.666251556663
1.9,35,train,2171,2456,509,794,0.451939291737,0.810074626866,0.732209106239,0.769176262179
1.9,35,test,534,636,221,323,0.44049008168,0.707284768212,0.623103850642,0.66253101737
1.9,36,train,2194,2427,538,771,0.460708263069,0.803074670571,0.739966273187,0.770229945585
1.9,36,test,550,625,232,307,0.456242707118,0.703324808184,0.641773628938,0.671140939597
1.9,37,train,2221,2417,548,744,0.46694772344,0.802094618996,0.749072512648,0.774677363097
1.9,37,test,559,619,238,298,0.464994165694,0.701380175659,0.65227537923,0.675937122128
1.9,38,train,2217,2451,514,748,0.460539629005,0.811790552911,0.747723440135,0.778441011236
1.9,38,test,548,624,233,309,0.455659276546,0.70166453265,0.639439906651,0.669108669109
1.9,39,train,2237,2442,523,728,0.465430016863,0.810507246377,0.754468802698,0.781484716157
1.9,39,test,552,612,245,305,0.464994165694,0.692597239649,0.644107351225,0.667472793229
