iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
169,train,2380,2253,712,585,0.781281618887,0.769728331177,0.802698145025,0.785867591217
169,test,690,632,225,167,0.771295215869,0.754098360656,0.805134189032,0.778781038375
170,train,2359,2233,732,606,0.77436762226,0.763183435781,0.795615514334,0.779062087186
170,test,681,646,211,176,0.774212368728,0.763452914798,0.79463243874,0.778730703259
171,train,2359,2251,714,606,0.777403035413,0.767653758542,0.795615514334,0.781384564425
171,test,675,631,226,182,0.761960326721,0.749167591565,0.787631271879,0.767918088737
172,train,2367,2230,735,598,0.77521079258,0.763056092843,0.798313659359,0.780286797429
172,test,680,633,224,177,0.766044340723,0.752212389381,0.793465577596,0.772288472459
173,train,2388,2241,724,577,0.780607082631,0.76735218509,0.805396290051,0.785914102353
173,test,689,647,210,168,0.779463243874,0.766407119021,0.803967327888,0.784738041002
174,train,2368,2219,746,597,0.773524451939,0.760436737315,0.798650927487,0.77907550584
174,test,674,641,216,183,0.767211201867,0.757303370787,0.786464410735,0.771608471666
175,train,2390,2240,725,575,0.780775716695,0.767255216693,0.806070826307,0.786184210526
175,test,696,656,201,161,0.788798133022,0.775919732441,0.812135355893,0.793614595211
176,train,2395,2263,702,570,0.785497470489,0.773329028092,0.807757166948,0.7901682613
176,test,689,645,212,168,0.77829638273,0.764705882353,0.803967327888,0.783845278726
177,train,2381,2265,700,584,0.78347386172,0.772801038624,0.803035413153,0.787628183923
177,test,683,666,191,174,0.787047841307,0.781464530892,0.796966161027,0.789139225881
178,train,2384,2297,668,581,0.789376053963,0.781127129751,0.804047217538,0.792421472495
178,test,690,647,210,167,0.780046674446,0.766666666667,0.805134189032,0.785429709732
179,train,2402,2301,664,563,0.793086003373,0.783431180691,0.810118043845,0.796551152379
179,test,692,648,209,165,0.781796966161,0.768035516093,0.807467911319,0.787258248009
180,train,2393,2282,683,572,0.788364249578,0.777958387516,0.807082630691,0.792252938255
180,test,691,657,200,166,0.786464410735,0.775533108866,0.806301050175,0.79061784897
181,train,2390,2296,669,575,0.790219224283,0.781301078784,0.806070826307,0.793492695883
181,test,683,662,195,174,0.78471411902,0.777904328018,0.796966161027,0.787319884726
182,train,2390,2300,665,575,0.79089376054,0.78232405892,0.806070826307,0.794019933555
182,test,684,654,203,173,0.780630105018,0.771138669673,0.79813302217,0.784403669725
183,train,2399,2303,662,566,0.792917369309,0.783730806926,0.80910623946,0.796216395619
183,test,686,653,204,171,0.781213535589,0.770786516854,0.800466744457,0.785346307956
184,train,2408,2323,642,557,0.797807757167,0.789508196721,0.812141652614,0.800665004156
184,test,681,659,198,176,0.781796966161,0.774744027304,0.79463243874,0.784562211982
185,train,2383,2279,686,582,0.786172006745,0.776474421636,0.80370994941,0.789857474312
185,test,684,663,194,173,0.785880980163,0.779043280182,0.79813302217,0.788472622478
186,train,2400,2313,652,565,0.794772344013,0.786369593709,0.809443507589,0.797739737411
186,test,697,662,195,160,0.792882147025,0.781390134529,0.813302217036,0.797026872499
187,train,2414,2300,665,551,0.794940978078,0.784020785969,0.814165261383,0.798808735936
187,test,691,683,174,166,0.801633605601,0.798843930636,0.806301050175,0.802555168409
188,train,2380,2328,637,585,0.793929173693,0.788863109049,0.802698145025,0.795720494818
188,test,697,664,193,160,0.794049008168,0.783146067416,0.813302217036,0.797939324556
189,train,2399,2291,674,566,0.79089376054,0.780670354702,0.80910623946,0.794633984763
189,test,697,656,201,160,0.789381563594,0.776169265033,0.813302217036,0.794301994302
190,train,2411,2289,676,554,0.79258010118,0.781017168772,0.813153456998,0.79676140119
190,test,682,661,196,175,0.783547257876,0.776765375854,0.795799299883,0.786167146974
191,train,2406,2297,668,559,0.793086003373,0.782693558881,0.811467116358,0.796820665673
191,test,703,674,183,154,0.803383897316,0.793453724605,0.820303383897,0.806655192197
192,train,2356,2300,665,609,0.785160202361,0.779874213836,0.794603709949,0.787170063481
192,test,696,660,197,161,0.791131855309,0.779395296753,0.812135355893,0.795428571429
193,train,2367,2289,676,598,0.785160202361,0.777850805127,0.798313659359,0.787949400799
193,test,684,671,186,173,0.790548424737,0.786206896552,0.79813302217,0.79212507238
194,train,2365,2301,664,600,0.786846543002,0.780785737867,0.797639123103,0.789122455789
194,test,683,669,188,174,0.788798133022,0.784156142365,0.796966161027,0.790509259259
195,train,2357,2328,637,608,0.790050590219,0.787241148965,0.794940978078,0.791072327572
195,test,677,675,182,180,0.788798133022,0.78812572759,0.789964994166,0.789044289044
196,train,2362,2316,649,603,0.788870151771,0.784456991033,0.796627318718,0.790495314592
196,test,674,669,188,183,0.783547257876,0.781902552204,0.786464410735,0.784176847004
197,train,2388,2301,664,577,0.790725126476,0.78243774574,0.805396290051,0.793751038724
197,test,686,681,176,171,0.797549591599,0.795823665893,0.800466744457,0.798138452589
198,train,2391,2314,651,574,0.793423271501,0.785996055227,0.806408094435,0.796071250208
198,test,678,678,179,179,0.791131855309,0.791131855309,0.791131855309,0.791131855309
199,train,2371,2310,655,594,0.789376053963,0.783542630535,0.799662731872,0.791520614255
199,test,676,681,176,181,0.791715285881,0.793427230047,0.788798133022,0.791105909889
200,train,2383,2342,623,582,0.796795952782,0.792747837658,0.80370994941,0.798191257746
200,test,673,692,165,184,0.796382730455,0.803102625298,0.785297549592,0.794100294985
201,train,2385,2307,658,580,0.791231028668,0.783766020375,0.804384485666,0.793941411451
201,test,685,690,167,172,0.802217036173,0.803990610329,0.799299883314,0.80163838502
202,train,2384,2320,645,581,0.793254637437,0.787058435127,0.804047217538,0.795462128795
202,test,691,667,190,166,0.792298716453,0.784335981839,0.806301050175,0.795166858458
203,train,2399,2316,649,566,0.795109612142,0.787073490814,0.80910623946,0.79793780143
203,test,690,681,176,167,0.799883313886,0.796766743649,0.805134189032,0.800928612885
204,train,2406,2308,657,559,0.794940978078,0.785504407444,0.811467116358,0.798274717983
204,test,693,680,177,164,0.801050175029,0.796551724138,0.808634772462,0.802547770701
205,train,2403,2332,633,562,0.798482293423,0.791501976285,0.810455311973,0.800866522246
205,test,688,684,173,169,0.800466744457,0.799070847851,0.802800466744,0.800931315483
206,train,2398,2313,652,567,0.794435075885,0.786229508197,0.808768971332,0.797339983375
206,test,667,684,173,190,0.78821470245,0.794047619048,0.77829638273,0.78609310548
207,train,2372,2348,617,593,0.795952782462,0.793576446972,0.8,0.796775277125
207,test,685,670,187,172,0.790548424737,0.785550458716,0.799299883314,0.792365529208
208,train,2370,2345,620,595,0.795109612142,0.792642140468,0.799325463744,0.7959697733
208,test,683,673,184,174,0.791131855309,0.787773933103,0.796966161027,0.792343387471
209,train,2369,2345,620,596,0.794940978078,0.792572766812,0.798988195616,0.795767551226
209,test,669,673,184,188,0.782963827305,0.78429073857,0.780630105018,0.782456140351
210,train,2375,2331,634,590,0.793591905565,0.789298770356,0.801011804384,0.795112152662
210,test,668,664,193,189,0.777129521587,0.775842044135,0.779463243874,0.777648428405
211,train,2338,2351,614,627,0.790725126476,0.792005420054,0.788532883642,0.790265337164
211,test,673,669,188,184,0.782963827305,0.781649245064,0.785297549592,0.783469150175
212,train,2319,2336,629,646,0.784991568297,0.786635006784,0.782124789207,0.78437341451
212,test,682,662,195,175,0.784130688448,0.777651083238,0.795799299883,0.786620530565
213,train,2351,2329,636,614,0.789207419899,0.787077335119,0.792917369309,0.78998655914
213,test,672,683,174,185,0.790548424737,0.794326241135,0.784130688448,0.789195537287
214,train,2377,2352,613,588,0.797470489039,0.794983277592,0.801686340641,0.798320738875
214,test,675,661,196,182,0.779463243874,0.774971297359,0.787631271879,0.78125
215,train,2356,2337,628,609,0.791399662732,0.789544235925,0.794603709949,0.792065893427
215,test,680,672,185,177,0.788798133022,0.78612716763,0.793465577596,0.789779326365
216,train,2357,2375,590,608,0.797976391231,0.799796403122,0.794940978078,0.797361299053
216,test,676,682,175,181,0.792298716453,0.794359576968,0.788798133022,0.791569086651
217,train,2344,2350,615,621,0.791568296796,0.792159513349,0.790556492411,0.791357191087
217,test,684,681,176,173,0.796382730455,0.795348837209,0.79813302217,0.796738497379
218,train,2372,2372,593,593,0.8,0.8,0.8,0.8
218,test,674,674,183,183,0.786464410735,0.786464410735,0.786464410735,0.786464410735
219,train,2359,2336,629,606,0.79173693086,0.789491298527,0.795615514334,0.792541575676
219,test,673,666,191,184,0.781213535589,0.778935185185,0.785297549592,0.782103428239
220,train,2370,2349,616,595,0.795784148398,0.793703951775,0.799325463744,0.796504789111
220,test,675,683,174,182,0.792298716453,0.795053003534,0.787631271879,0.791324736225
221,train,2358,2369,596,607,0.797133220911,0.798239675017,0.795278246206,0.796756208819
221,test,664,684,173,193,0.786464410735,0.793309438471,0.7747957993,0.783943329398
222,train,2344,2356,609,621,0.79258010118,0.793769048425,0.790556492411,0.792159513349
222,test,677,676,181,180,0.789381563594,0.789044289044,0.789964994166,0.789504373178
223,train,2354,2329,636,611,0.789713322091,0.7872909699,0.793929173693,0.790596137699
223,test,697,680,177,160,0.803383897316,0.797482837529,0.813302217036,0.805314846909
224,train,2349,2311,654,616,0.785834738617,0.782217782218,0.792242833052,0.787198391421
224,test,691,681,176,166,0.800466744457,0.797001153403,0.806301050175,0.80162412993
225,train,2355,2344,621,610,0.792411467116,0.791330645161,0.794266441821,0.792795825619
225,test,695,677,180,162,0.800466744457,0.794285714286,0.810968494749,0.802540415704
226,train,2362,2338,627,603,0.79258010118,0.790230846437,0.796627318718,0.793416190796
226,test,677,684,173,180,0.794049008168,0.796470588235,0.789964994166,0.793204452255
227,train,2387,2315,650,578,0.792917369309,0.785972999671,0.805059021922,0.795401532822
227,test,668,688,169,189,0.791131855309,0.798088410992,0.779463243874,0.788665879575
228,train,2381,2336,629,584,0.79544688027,0.791029900332,0.803035413153,0.796987447699
228,test,682,689,168,175,0.799883313886,0.802352941176,0.795799299883,0.79906268307
229,train,2375,2345,620,590,0.795952782462,0.792988313856,0.801011804384,0.796979865772
229,test,671,695,162,186,0.796966161027,0.805522208884,0.782963827305,0.794082840237
230,train,2355,2335,630,610,0.79089376054,0.788944723618,0.794266441821,0.791596638655
230,test,682,690,167,175,0.800466744457,0.803297997644,0.795799299883,0.799531066823
231,train,2359,2325,640,606,0.789881956155,0.786595531844,0.795615514334,0.791079812207
231,test,667,682,175,190,0.787047841307,0.79216152019,0.77829638273,0.785167745733
232,train,2362,2337,628,603,0.792411467116,0.789966555184,0.796627318718,0.7932829555
232,test,694,674,183,163,0.79813302217,0.791334093501,0.809801633606,0.800461361015
233,train,2381,2330,635,584,0.794435075885,0.789456233422,0.803035413153,0.79618792844
233,test,671,678,179,186,0.787047841307,0.789411764706,0.782963827305,0.786174575278
234,train,2400,2325,640,565,0.796795952782,0.789473684211,0.809443507589,0.799333888426
234,test,685,680,177,172,0.796382730455,0.794663573086,0.799299883314,0.796974985457
235,train,2363,2327,638,602,0.79089376054,0.7874041986,0.796964586847,0.792155548106
235,test,673,661,196,184,0.77829638273,0.774453394707,0.785297549592,0.779837775203
236,train,2366,2318,647,599,0.789881956155,0.785263856621,0.797976391231,0.791569086651
236,test,684,657,200,173,0.782380396733,0.773755656109,0.79813302217,0.785755313038
237,train,2359,2323,642,606,0.789544688027,0.786071309563,0.795615514334,0.790814616158
237,test,690,689,168,167,0.80455075846,0.804195804196,0.805134189032,0.804664723032
238,train,2378,2361,604,587,0.79915682968,0.797451374916,0.802023608769,0.799730956785
238,test,679,674,183,178,0.789381563594,0.787703016241,0.792298716453,0.789994182664
239,train,2380,2371,594,585,0.801180438449,0.800268997983,0.802698145025,0.801481730931
239,test,677,666,191,180,0.783547257876,0.779953917051,0.789964994166,0.784927536232
240,train,2367,2340,625,598,0.793760539629,0.791109625668,0.798313659359,0.794695316434
240,test,672,688,169,185,0.793465577596,0.799048751486,0.784130688448,0.791519434629
241,train,2365,2325,640,600,0.79089376054,0.787021630616,0.797639123103,0.79229480737
241,test,676,674,183,181,0.787631271879,0.786961583236,0.788798133022,0.787878787879
242,train,2339,2352,613,626,0.791062394604,0.792344173442,0.788870151771,0.79060334629
242,test,670,681,176,187,0.78821470245,0.791962174941,0.781796966161,0.786846741045
243,train,2344,2336,629,621,0.789207419899,0.788429196098,0.790556492411,0.78949141125
243,test,671,686,171,186,0.791715285881,0.796912114014,0.782963827305,0.789876397881
244,train,2333,2352,613,632,0.790050590219,0.791921249151,0.786846543002,0.789375740145
244,test,671,693,164,186,0.795799299883,0.803592814371,0.782963827305,0.793144208038
245,train,2350,2357,608,615,0.793760539629,0.79445571332,0.79258010118,0.793516798919
245,test,670,688,169,187,0.792298716453,0.798569725864,0.781796966161,0.790094339623
246,train,2337,2327,638,628,0.786509274874,0.785546218487,0.788195615514,0.786868686869
246,test,672,679,178,185,0.78821470245,0.790588235294,0.784130688448,0.787346221441
247,train,2378,2319,646,587,0.792074198988,0.786375661376,0.802023608769,0.794122558023
247,test,667,664,193,190,0.776546091015,0.775581395349,0.77829638273,0.776936517181
248,train,2387,2320,645,578,0.793760539629,0.787269129288,0.805059021922,0.796064699016
248,test,670,661,196,187,0.776546091015,0.773672055427,0.781796966161,0.777713290772
249,train,2371,2325,640,594,0.791905564924,0.787446031219,0.799662731872,0.793507362784
249,test,664,663,194,193,0.774212368728,0.773892773893,0.7747957993,0.774344023324
250,train,2360,2345,620,605,0.793423271501,0.791946308725,0.795952782462,0.793944491169
250,test,680,668,189,177,0.786464410735,0.78250863061,0.793465577596,0.787949015064
251,train,2359,2318,647,606,0.788701517707,0.784763805722,0.795615514334,0.790152403283
251,test,688,670,187,169,0.792298716453,0.786285714286,0.802800466744,0.794457274827
252,train,2371,2318,647,594,0.790725126476,0.785619615639,0.799662731872,0.792578973759
252,test,695,657,200,162,0.788798133022,0.776536312849,0.810968494749,0.793378995434
253,train,2323,2295,670,642,0.778752107926,0.776144336786,0.78347386172,0.779791876469
253,test,680,667,190,177,0.785880980163,0.781609195402,0.793465577596,0.787492762015
254,train,2351,2311,654,614,0.786172006745,0.782362728785,0.792917369309,0.787604690117
254,test,698,674,183,159,0.800466744457,0.792281498297,0.81446907818,0.803222094361
255,train,2338,2299,666,627,0.781956155143,0.778295605859,0.788532883642,0.783380800804
255,test,686,664,193,171,0.787631271879,0.780432309443,0.800466744457,0.790322580645
256,train,2366,2299,666,599,0.786677908938,0.780343007916,0.797976391231,0.789061197265
256,test,699,682,175,158,0.805717619603,0.799771167048,0.815635939323,0.807625649913
257,train,2369,2337,628,596,0.793591905565,0.79045712379,0.798988195616,0.794699765179
257,test,695,675,182,162,0.799299883314,0.792474344356,0.810968494749,0.801614763552
258,train,2371,2348,617,594,0.795784148398,0.793507362784,0.799662731872,0.796573156392
258,test,696,678,179,161,0.801633605601,0.795428571429,0.812135355893,0.803695150115
259,train,2367,2339,626,598,0.793591905565,0.790845305713,0.798313659359,0.794561933535
259,test,696,672,185,161,0.79813302217,0.790011350738,0.812135355893,0.800920598389
260,train,2394,2324,641,571,0.795615514334,0.788797364086,0.80741989882,0.798
260,test,687,672,185,170,0.792882147025,0.787844036697,0.801633605601,0.794679005205
261,train,2376,2315,650,589,0.791062394604,0.785194976867,0.801349072513,0.793189784677
261,test,694,666,191,163,0.793465577596,0.78418079096,0.809801633606,0.796785304248
262,train,2395,2318,647,570,0.794772344013,0.787310979619,0.807757166948,0.797403029799
262,test,679,688,169,178,0.797549591599,0.80070754717,0.792298716453,0.796480938416
263,train,2337,2318,647,628,0.784991568297,0.7831769437,0.788195615514,0.785678265255
263,test,668,671,186,189,0.781213535589,0.782201405152,0.779463243874,0.780829924021
264,train,2367,2315,650,598,0.789544688027,0.784554192907,0.798313659359,0.791374122367
264,test,660,660,197,197,0.770128354726,0.770128354726,0.770128354726,0.770128354726
265,train,2342,2316,649,623,0.785497470489,0.783015713808,0.789881956155,0.78643384822
265,test,684,671,186,173,0.790548424737,0.786206896552,0.79813302217,0.79212507238
266,train,2359,2267,698,606,0.780101180438,0.771671573438,0.795615514334,0.783460644304
266,test,656,664,193,201,0.770128354726,0.772673733804,0.765460910152,0.769050410317
267,train,2348,2286,679,617,0.781450252951,0.775685497192,0.791905564924,0.783711615487
267,test,671,657,200,186,0.7747957993,0.770378874856,0.782963827305,0.77662037037
268,train,2368,2301,664,597,0.787352445194,0.781002638522,0.798650927487,0.789728197432
268,test,656,671,186,201,0.774212368728,0.779097387173,0.765460910152,0.772218952325
269,train,2318,2312,653,647,0.780775716695,0.780208683945,0.781787521079,0.780997304582
269,test,671,660,197,186,0.776546091015,0.773041474654,0.782963827305,0.777971014493
270,train,2318,2309,656,647,0.780269814503,0.779421654338,0.781787521079,0.780602795083
270,test,672,669,188,185,0.782380396733,0.781395348837,0.784130688448,0.782760629004
271,train,2314,2330,635,651,0.783136593592,0.784672770431,0.780438448567,0.782549881637
271,test,662,661,196,195,0.771878646441,0.771561771562,0.772462077013,0.772011661808
272,train,2315,2321,644,650,0.781787521079,0.782358905035,0.780775716695,0.781566509115
272,test,662,671,186,195,0.777712952159,0.780660377358,0.772462077013,0.776539589443
273,train,2344,2307,658,621,0.78431703204,0.780812791472,0.790556492411,0.785654432713
273,test,674,668,189,183,0.782963827305,0.780996523754,0.786464410735,0.783720930233
274,train,2319,2306,659,646,0.779932546374,0.778710543989,0.782124789207,0.780413932357
274,test,669,665,192,188,0.77829638273,0.777003484321,0.780630105018,0.778812572759
275,train,2332,2327,638,633,0.785666104553,0.785185185185,0.786509274874,0.785846672283
275,test,664,660,197,193,0.772462077013,0.771196283391,0.7747957993,0.77299185099
276,train,2368,2320,645,597,0.790556492411,0.785927646864,0.798650927487,0.792238206758
276,test,670,662,195,187,0.777129521587,0.774566473988,0.781796966161,0.778164924506
277,train,2330,2303,662,635,0.781281618887,0.778743315508,0.785834738617,0.782272956186
277,test,694,675,182,163,0.798716452742,0.792237442922,0.809801633606,0.800923254472
278,train,2344,2306,659,621,0.784148397976,0.780552780553,0.790556492411,0.785522788204
278,test,678,663,194,179,0.782380396733,0.77752293578,0.791131855309,0.784268363216
279,train,2395,2230,735,570,0.779932546374,0.76517571885,0.807757166948,0.785890073831
279,test,678,645,212,179,0.771878646441,0.761797752809,0.791131855309,0.776187750429
280,train,2372,2237,728,593,0.777234401349,0.765161290323,0.8,0.78219291014
280,test,677,660,197,180,0.780046674446,0.774599542334,0.789964994166,0.782206816869
281,train,2377,2233,732,588,0.777403035413,0.764554519138,0.801686340641,0.782680276589
281,test,673,645,212,184,0.768961493582,0.760451977401,0.785297549592,0.772675086108
282,train,2372,2249,716,593,0.779258010118,0.768134715026,0.8,0.783743598216
282,test,673,663,194,184,0.779463243874,0.776239907728,0.785297549592,0.780742459397
283,train,2351,2248,717,614,0.775548060708,0.76629726206,0.792917369309,0.779380076247
283,test,670,651,206,187,0.770711785298,0.764840182648,0.781796966161,0.773225620312
284,train,2368,2260,705,597,0.780438448567,0.770582492678,0.798650927487,0.784365684001
284,test,683,664,193,174,0.785880980163,0.779680365297,0.796966161027,0.788228505482
285,train,2368,2251,714,597,0.77892074199,0.768332251785,0.798650927487,0.783198280139
285,test,668,652,205,189,0.770128354726,0.765177548683,0.779463243874,0.77225433526
286,train,2401,2238,727,564,0.782293423272,0.767583120205,0.809780775717,0.788117511899
286,test,680,640,217,177,0.770128354726,0.758082497213,0.793465577596,0.775370581528
287,train,2381,2230,735,584,0.777571669477,0.764120667522,0.803035413153,0.78309488571
287,test,685,662,195,172,0.785880980163,0.778409090909,0.799299883314,0.788716177317
288,train,2402,2228,737,563,0.780775716695,0.765211850908,0.810118043845,0.787024901704
288,test,684,648,209,173,0.777129521587,0.765957446809,0.79813302217,0.781714285714
289,train,2390,2230,735,575,0.779089376054,0.7648,0.806070826307,0.784893267652
289,test,687,658,199,170,0.78471411902,0.77539503386,0.801633605601,0.788296041308
290,train,2377,2210,755,588,0.773524451939,0.758939974457,0.801686340641,0.779727734952
290,test,691,664,193,166,0.790548424737,0.781674208145,0.806301050175,0.793796668581
291,train,2366,2205,760,599,0.770826306914,0.756877799104,0.797976391231,0.776883927106
291,test,690,650,207,167,0.781796966161,0.769230769231,0.805134189032,0.78677309008
292,train,2373,2187,778,592,0.768971332209,0.753094255792,0.800337268128,0.775997383911
292,test,692,672,185,165,0.795799299883,0.78905359179,0.807467911319,0.79815455594
293,train,2402,2256,709,563,0.785497470489,0.772099003536,0.810118043845,0.790651744569
293,test,686,643,214,171,0.775379229872,0.762222222222,0.800466744457,0.780876494024
294,train,2398,2241,724,567,0.782293423272,0.768097373479,0.808768971332,0.787908657795
294,test,689,650,207,168,0.781213535589,0.768973214286,0.803967327888,0.786081003993
295,train,2440,2227,738,525,0.787015177066,0.76777847703,0.822934232715,0.79440013023
295,test,692,657,200,165,0.787047841307,0.775784753363,0.807467911319,0.791309319611
296,train,2446,2274,691,519,0.795952782462,0.779725852726,0.824957841484,0.801704359226
296,test,679,658,199,178,0.780046674446,0.773348519362,0.792298716453,0.782708933718
297,train,2432,2263,702,533,0.79173693086,0.776005105297,0.82023608769,0.797507788162
297,test,677,654,203,180,0.776546091015,0.769318181818,0.789964994166,0.779504893495
298,train,2412,2269,696,553,0.789376053963,0.776061776062,0.813490725126,0.794335583731
298,test,693,662,195,164,0.790548424737,0.780405405405,0.808634772462,0.794269340974
299,train,2455,2252,713,510,0.793760539629,0.774936868687,0.827993254637,0.800586988423
299,test,688,669,188,169,0.791715285881,0.785388127854,0.802800466744,0.793998845932
300,train,2454,2229,736,511,0.789713322091,0.769278996865,0.827655986509,0.797400487409
300,test,690,644,213,167,0.77829638273,0.764119601329,0.805134189032,0.784090909091
301,train,2410,2252,713,555,0.786172006745,0.771693884086,0.81281618887,0.791721419185
301,test,685,661,196,172,0.785297549592,0.77752553916,0.799299883314,0.788262370541
302,train,2401,2265,700,564,0.786846543002,0.774266365688,0.809780775717,0.791625453347
302,test,685,661,196,172,0.785297549592,0.77752553916,0.799299883314,0.788262370541
303,train,2439,2315,650,526,0.801686340641,0.789575914535,0.822596964587,0.80574826561
303,test,701,675,182,156,0.802800466744,0.793884484711,0.81796966161,0.805747126437
304,train,2443,2297,668,522,0.799325463744,0.785278045644,0.823946037099,0.804147465438
304,test,688,675,182,169,0.795215869312,0.790804597701,0.802800466744,0.796757382745
305,train,2448,2302,663,517,0.801011804384,0.786885245902,0.82563237774,0.805793285056
305,test,686,666,191,171,0.788798133022,0.782212086659,0.800466744457,0.791234140715
306,train,2447,2299,666,518,0.800337268128,0.786058464504,0.825295109612,0.805199078644
306,test,701,657,200,156,0.792298716453,0.778024417314,0.81796966161,0.797497155859
307,train,2474,2283,682,491,0.802192242833,0.783903675539,0.834401349073,0.8083646463
307,test,704,663,194,153,0.797549591599,0.783964365256,0.821470245041,0.802279202279
308,train,2465,2271,694,500,0.798650927487,0.780310224755,0.831365935919,0.805029392554
308,test,694,659,198,163,0.789381563594,0.77802690583,0.809801633606,0.793596340766
309,train,2471,2270,695,494,0.799494097808,0.780480101074,0.833389544688,0.806067525689
309,test,700,653,204,157,0.789381563594,0.774336283186,0.816802800467,0.795002839296
310,train,2455,2269,696,510,0.796627318718,0.7791177404,0.827993254637,0.802812295618
310,test,699,661,196,158,0.793465577596,0.781005586592,0.815635939323,0.797945205479
311,train,2453,2269,696,512,0.79629005059,0.77897745316,0.827318718381,0.802420673863
311,test,698,656,201,159,0.789964994166,0.776418242492,0.81446907818,0.794988610478
312,train,2473,2277,688,492,0.801011804384,0.782347358431,0.834064080944,0.807378387202
312,test,711,664,193,146,0.802217036173,0.786504424779,0.829638273046,0.807495741056
313,train,2461,2318,647,504,0.805902192243,0.791827541828,0.830016863406,0.810472583567
313,test,705,657,200,152,0.79463243874,0.779005524862,0.822637106184,0.800227014756
314,train,2457,2300,665,508,0.802192242833,0.786995515695,0.828667790894,0.807294233613
314,test,700,637,220,157,0.780046674446,0.760869565217,0.816802800467,0.787844682048
315,train,2460,2272,693,505,0.797976391231,0.780209324453,0.829679595278,0.804184373978
315,test,704,655,202,153,0.792882147025,0.777041942605,0.821470245041,0.798638684061
316,train,2457,2257,708,508,0.794940978078,0.776303317536,0.828667790894,0.80163132137
316,test,695,665,192,162,0.793465577596,0.783540022548,0.810968494749,0.797018348624
317,train,2476,2270,695,489,0.800337268128,0.78082623778,0.835075885329,0.80704041721
317,test,681,671,186,176,0.788798133022,0.785467128028,0.79463243874,0.790023201856
318,train,2488,2266,699,477,0.801686340641,0.780671477879,0.839123102867,0.808842652796
318,test,696,677,180,161,0.801050175029,0.794520547945,0.812135355893,0.803231390652
319,train,2475,2250,715,490,0.796795952782,0.775862068966,0.834738617201,0.804224207961
319,test,691,666,191,166,0.791715285881,0.783446712018,0.806301050175,0.79470960322
320,train,2482,2261,704,483,0.799831365936,0.779033270559,0.837099494098,0.807023248252
320,test,691,664,193,166,0.790548424737,0.781674208145,0.806301050175,0.793796668581
321,train,2484,2303,662,481,0.807251264755,0.789574062301,0.837774030354,0.812960235641
321,test,688,661,196,169,0.787047841307,0.778280542986,0.802800466744,0.790350373349
322,train,2478,2308,657,487,0.807082630691,0.79043062201,0.835750421585,0.812459016393
322,test,702,676,181,155,0.803967327888,0.795016987542,0.819136522754,0.806896551724
323,train,2470,2301,664,495,0.80455311973,0.788130185067,0.83305227656,0.809968847352
323,test,697,667,190,160,0.795799299883,0.78579481398,0.813302217036,0.799311926606
324,train,2483,2321,644,482,0.810118043845,0.794051806844,0.837436762226,0.815167432699
324,test,703,662,195,154,0.796382730455,0.78285077951,0.820303383897,0.80113960114
325,train,2456,2292,673,509,0.800674536256,0.784915308405,0.828330522766,0.806038726616
325,test,703,671,186,154,0.801633605601,0.790776152981,0.820303383897,0.805269186712
326,train,2452,2328,637,513,0.806070826307,0.793784396245,0.826981450253,0.810042946812
326,test,703,671,186,154,0.801633605601,0.790776152981,0.820303383897,0.805269186712
327,train,2459,2299,666,506,0.802360876897,0.78688,0.82934232715,0.807553366174
327,test,706,675,182,151,0.805717619603,0.795045045045,0.823803967328,0.809169054441
328,train,2460,2285,680,505,0.800168634064,0.783439490446,0.829679595278,0.805896805897
328,test,708,668,189,149,0.802800466744,0.789297658863,0.826137689615,0.807297605473
329,train,2468,2290,675,497,0.802360876897,0.78523703468,0.832377740304,0.808120497708
329,test,702,677,180,155,0.80455075846,0.795918367347,0.819136522754,0.807360552041
330,train,2454,2280,685,511,0.798313659359,0.78177763619,0.827655986509,0.804062909567
330,test,701,658,199,156,0.792882147025,0.778888888889,0.81796966161,0.797951052931
331,train,2462,2305,660,503,0.803878583474,0.788597053171,0.830354131535,0.808937079021
331,test,710,661,196,147,0.799883313886,0.783664459161,0.828471411902,0.805445263755
332,train,2448,2276,689,517,0.796627318718,0.780363404527,0.82563237774,0.802359882006
332,test,707,648,209,150,0.790548424737,0.771834061135,0.824970828471,0.797518330513
333,train,2438,2318,647,527,0.802023608769,0.790275526742,0.822259696459,0.805950413223
333,test,686,672,185,171,0.792298716453,0.787600459242,0.800466744457,0.793981481481
334,train,2429,2326,639,536,0.801854974705,0.791720990874,0.819224283305,0.805237858445
334,test,690,670,187,167,0.793465577596,0.78677309008,0.805134189032,0.795847750865
335,train,2432,2329,636,533,0.802866779089,0.792698826597,0.82023608769,0.80623238853
335,test,687,673,184,170,0.793465577596,0.788748564868,0.801633605601,0.795138888889
336,train,2448,2313,652,517,0.802866779089,0.789677419355,0.82563237774,0.807254740313
336,test,697,673,184,160,0.799299883314,0.791146424518,0.813302217036,0.802071346375
337,train,2431,2341,624,534,0.804721753794,0.795744680851,0.819898819562,0.807641196013
337,test,688,667,190,169,0.790548424737,0.783599088838,0.802800466744,0.793083573487
338,train,2438,2312,653,527,0.801011804384,0.788741507603,0.822259696459,0.805151915456
338,test,707,663,194,150,0.799299883314,0.784683684795,0.824970828471,0.804323094425
339,train,2407,2294,671,558,0.792748735245,0.782001299545,0.811804384486,0.796624193281
