attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
0.7,33,train,984,2701,264,1981,0.210455311973,0.788461538462,0.331871838111,0.467125563731
0.7,33,test,256,769,88,601,0.200700116686,0.744186046512,0.298716452742,0.426311407161
0.7,34,train,1130,2324,641,1835,0.298650927487,0.638057594579,0.381112984823,0.477195945946
0.7,34,test,300,665,192,557,0.287047841307,0.609756097561,0.350058343057,0.444773906597
0.7,35,train,1170,2487,478,1795,0.277908937605,0.709951456311,0.394603709949,0.507262085411
0.7,35,test,295,710,147,562,0.257876312719,0.66742081448,0.34422403734,0.454195535027
0.7,36,train,1467,2455,510,1498,0.333389544688,0.742033383915,0.494772344013,0.593686766491
0.7,36,test,387,676,181,470,0.331388564761,0.681338028169,0.451575262544,0.543157894737
0.7,37,train,638,2495,470,2327,0.186846543002,0.575812274368,0.215177065767,0.313282592684
0.7,37,test,169,708,149,688,0.18553092182,0.531446540881,0.197199533256,0.287659574468
0.7,38,train,1337,2244,721,1628,0.347048903879,0.649659863946,0.450927487352,0.532351184551
0.7,38,test,389,638,219,468,0.354725787631,0.639802631579,0.453908984831,0.531058020478
0.7,39,train,1341,2399,566,1624,0.321585160202,0.703198741479,0.452276559865,0.550492610837
0.7,39,test,378,682,175,479,0.322637106184,0.683544303797,0.441073512252,0.536170212766
0.6,0,train,4,2965,0,2961,0.000674536256324,1.0,0.00134907251265,0.00269450993601
0.6,0,test,1,855,2,856,0.00175029171529,0.333333333333,0.00116686114352,0.00232558139535
0.6,1,train,516,2661,304,2449,0.138279932546,0.629268292683,0.174030354132,0.272655217966
0.6,1,test,149,765,92,708,0.140606767795,0.618257261411,0.173862310385,0.271402550091
0.6,2,train,1271,2265,700,1694,0.332377740304,0.644850329782,0.428667790894,0.514991896272
0.6,2,test,383,659,198,474,0.338973162194,0.659208261618,0.44690781797,0.532684283727
0.6,3,train,1799,2056,909,1166,0.456661045531,0.664327917282,0.606745362563,0.634232328574
0.6,3,test,514,585,272,343,0.458576429405,0.653944020356,0.599766627771,0.625684723068
0.6,4,train,1278,2217,748,1687,0.341652613828,0.630799605133,0.431028667791,0.512121819275
0.6,4,test,376,632,225,481,0.350641773629,0.625623960067,0.438739789965,0.515775034294
0.6,5,train,1447,2201,764,1518,0.372849915683,0.654454997739,0.48802698145,0.559119010819
0.6,5,test,416,638,219,441,0.370478413069,0.655118110236,0.485414235706,0.55764075067
0.6,6,train,512,2682,283,2453,0.134064080944,0.644025157233,0.172681281619,0.272340425532
0.6,6,test,142,771,86,715,0.133022170362,0.622807017544,0.16569428238,0.261751152074
0.6,7,train,1508,2185,780,1457,0.385834738617,0.659090909091,0.508600337268,0.574148105844
0.6,7,test,441,633,224,416,0.387981330222,0.663157894737,0.514585764294,0.57950065703
0.6,8,train,1473,2346,619,1492,0.352782462057,0.704110898662,0.496795952782,0.582558829345
0.6,8,test,422,660,197,435,0.361143523921,0.681744749596,0.492415402567,0.571815718157
0.6,9,train,1497,2269,696,1468,0.36981450253,0.682626538988,0.504890387858,0.580457541683
0.6,9,test,416,654,203,441,0.361143523921,0.672051696284,0.485414235706,0.563685636856
0.6,10,train,1636,2176,789,1329,0.408937605396,0.674639175258,0.551770657673,0.607050092764
0.6,10,test,463,616,241,394,0.41073512252,0.657670454545,0.540256709452,0.593209481102
0.6,11,train,1047,2371,594,1918,0.276728499157,0.63802559415,0.353119730185,0.454624402953
0.6,11,test,317,682,175,540,0.287047841307,0.644308943089,0.369894982497,0.469977761305
0.6,12,train,1731,1945,1020,1234,0.463912310287,0.629225736096,0.583811129848,0.60566829951
0.6,12,test,514,560,297,343,0.473162193699,0.633785450062,0.599766627771,0.616306954436
0.6,13,train,1540,2245,720,1425,0.381112984823,0.681415929204,0.519392917369,0.589473684211
0.6,13,test,449,642,215,408,0.38739789965,0.676204819277,0.523920653442,0.59040105194
0.6,14,train,1354,2226,739,1611,0.352951096121,0.646918299092,0.456661045531,0.535389482009
0.6,14,test,418,647,210,439,0.366394399067,0.665605095541,0.487747957993,0.562962962963
0.6,15,train,1253,2450,515,1712,0.298145025295,0.70871040724,0.422596964587,0.529473906613
0.6,15,test,367,704,153,490,0.303383897316,0.705769230769,0.428238039673,0.533042846768
0.6,16,train,374,2736,229,2591,0.101686340641,0.620232172471,0.126138279933,0.209641255605
0.6,16,test,109,791,66,748,0.102100350058,0.622857142857,0.127187864644,0.211240310078
0.6,17,train,1248,2412,553,1717,0.30370994941,0.692948362021,0.420910623946,0.523709609736
0.6,17,test,370,683,174,487,0.317386231039,0.680147058824,0.431738623104,0.528194147038
0.6,18,train,1638,2173,792,1327,0.409780775717,0.674074074074,0.552445193929,0.607228915663
0.6,18,test,476,624,233,381,0.413652275379,0.671368124118,0.555425904317,0.607918263091
0.6,19,train,651,2576,389,2314,0.175379426644,0.625961538462,0.219561551433,0.325093632959
0.6,19,test,199,748,109,658,0.179696616103,0.646103896104,0.232205367561,0.341630901288
0.6,20,train,1341,2213,752,1624,0.352951096121,0.640707118968,0.452276559865,0.53024911032
0.6,20,test,418,644,213,439,0.368144690782,0.662440570523,0.487747957993,0.561827956989
0.6,21,train,1266,2372,593,1699,0.313490725126,0.681011296396,0.426981450253,0.524875621891
0.6,21,test,369,678,179,488,0.319719953326,0.673357664234,0.43057176196,0.525266903915
0.6,22,train,948,2604,361,2017,0.220741989882,0.724216959511,0.319730185497,0.443612540945
0.6,22,test,268,749,108,589,0.219369894982,0.712765957447,0.312718786464,0.434712084347
0.6,23,train,1330,2465,500,1635,0.308600337268,0.726775956284,0.448566610455,0.554744525547
0.6,23,test,384,693,164,473,0.319719953326,0.700729927007,0.448074679113,0.546619217082
0.6,24,train,1778,2153,812,1187,0.43676222597,0.686486486486,0.599662731872,0.640144014401
0.6,24,test,510,600,257,347,0.447491248541,0.664928292047,0.595099183197,0.628078817734
0.6,25,train,1337,2431,534,1628,0.315514333895,0.714591127739,0.450927487352,0.552936311001
0.6,25,test,372,686,171,485,0.316802800467,0.685082872928,0.434072345391,0.531428571429
0.6,26,train,62,2929,36,2903,0.0165261382799,0.632653061224,0.020910623946,0.0404831864185
0.6,26,test,16,839,18,841,0.0198366394399,0.470588235294,0.0186697782964,0.0359147025814
0.6,27,train,1350,2336,629,1615,0.333726812816,0.682162708439,0.455311973019,0.546116504854
0.6,27,test,390,665,192,467,0.339556592765,0.670103092784,0.455075845974,0.542043085476
0.6,28,train,1116,2539,426,1849,0.260033726813,0.72373540856,0.376391231029,0.495229642778
0.6,28,test,313,717,140,544,0.264294049008,0.690949227373,0.365227537923,0.47786259542
0.6,29,train,1487,2373,592,1478,0.350590219224,0.715247715248,0.501517706577,0.589611419508
0.6,29,test,429,659,198,428,0.365810968495,0.684210526316,0.500583430572,0.578167115903
0.6,30,train,1459,2215,750,1506,0.372512647555,0.660479855138,0.492074198988,0.563973714727
0.6,30,test,447,634,223,410,0.390898483081,0.667164179104,0.521586931155,0.585461689587
0.6,31,train,1076,2547,418,1889,0.251939291737,0.720214190094,0.362900505902,0.482619421395
0.6,31,test,307,730,127,550,0.253208868145,0.707373271889,0.358226371062,0.475600309837
0.6,32,train,1073,2442,523,1892,0.269139966273,0.672305764411,0.361888701518,0.470510852883
0.6,32,test,275,681,176,582,0.263127187865,0.609756097561,0.320886814469,0.420489296636
0.6,33,train,785,2564,401,2180,0.2,0.661888701518,0.264755480607,0.378222115153
0.6,33,test,227,727,130,630,0.208284714119,0.635854341737,0.26487747958,0.373970345964
0.6,34,train,1345,2334,631,1620,0.333220910624,0.680668016194,0.453625632378,0.544424205626
0.6,34,test,405,668,189,452,0.346557759627,0.681818181818,0.472578763127,0.558235699518
0.6,35,train,1500,2444,521,1465,0.340809443508,0.742206828303,0.505902192243,0.601684717208
0.6,35,test,420,677,180,437,0.350058343057,0.7,0.49008168028,0.576527110501
0.6,36,train,1010,2605,360,1955,0.231028667791,0.737226277372,0.340640809444,0.465974625144
0.6,36,test,272,747,110,585,0.222870478413,0.712041884817,0.317386231039,0.439063761098
0.6,37,train,1077,2644,321,1888,0.235750421585,0.770386266094,0.36323777403,0.493696997479
0.6,37,test,279,753,104,578,0.223453908985,0.728459530026,0.325554259043,0.45
0.6,38,train,1884,2208,757,1081,0.445362563238,0.713366149186,0.635413153457,0.672136996076
0.6,38,test,546,592,265,311,0.473162193699,0.673242909988,0.637106184364,0.654676258993
0.6,39,train,1175,2543,422,1790,0.269308600337,0.735754539762,0.39629005059,0.515124945199
0.6,39,test,327,720,137,530,0.270711785298,0.70474137931,0.381563593932,0.495079485238
0.5,0,train,2,2965,0,2963,0.000337268128162,1.0,0.000674536256324,0.00134816312774
0.5,0,test,1,856,1,856,0.00116686114352,0.5,0.00116686114352,0.0023282887078
0.5,1,train,94,2912,53,2871,0.0247892074199,0.639455782313,0.0317032040472,0.060411311054
0.5,1,test,24,833,24,833,0.0280046674446,0.5,0.0280046674446,0.0530386740331
0.5,2,train,1042,2032,933,1923,0.33305227656,0.527594936709,0.351433389545,0.421862348178
0.5,2,test,294,571,286,563,0.338389731622,0.506896551724,0.343057176196,0.409185803758
0.5,3,train,1757,1977,988,1208,0.462900505902,0.640072859745,0.59258010118,0.615411558669
0.5,3,test,521,563,294,336,0.475495915986,0.639263803681,0.607934655776,0.623205741627
0.5,4,train,1225,2250,715,1740,0.327150084317,0.631443298969,0.413153456998,0.499490316004
0.5,4,test,343,644,213,514,0.3243873979,0.61690647482,0.400233372229,0.485491861288
0.5,5,train,1245,2285,680,1720,0.324620573356,0.646753246753,0.419898819562,0.509202453988
0.5,5,test,373,655,202,484,0.335472578763,0.648695652174,0.435239206534,0.52094972067
0.5,6,train,707,2663,302,2258,0.170151770658,0.700693756194,0.23844856661,0.35581278309
0.5,6,test,183,762,95,674,0.16219369895,0.658273381295,0.213535589265,0.322466960352
0.5,7,train,19,2950,15,2946,0.00573355817875,0.558823529412,0.00640809443508,0.0126708902968
0.5,7,test,6,853,4,851,0.00583430571762,0.6,0.00700116686114,0.0138408304498
0.5,8,train,27,2953,12,2938,0.00657672849916,0.692307692308,0.00910623946037,0.0179760319574
0.5,8,test,7,854,3,850,0.00583430571762,0.7,0.00816802800467,0.0161476355248
0.5,9,train,780,2539,426,2185,0.203372681282,0.646766169154,0.263069139966,0.37401102853
0.5,9,test,232,717,140,625,0.217036172695,0.623655913978,0.270711785298,0.377542717657
0.5,10,train,1195,2322,643,1770,0.309949409781,0.650163220892,0.403035413153,0.497605663127
0.5,10,test,357,664,193,500,0.320886814469,0.649090909091,0.416569428238,0.507462686567
0.5,11,train,1184,2390,575,1781,0.296627318718,0.673109721433,0.399325463744,0.501270110076
0.5,11,test,352,678,179,505,0.309801633606,0.662900188324,0.41073512252,0.507204610951
0.5,12,train,897,2634,331,2068,0.207082630691,0.730456026059,0.302529510961,0.427855950394
0.5,12,test,257,758,99,600,0.207701283547,0.72191011236,0.299883313886,0.42374278648
0.5,13,train,388,2840,125,2577,0.0865092748735,0.756335282651,0.130860033727,0.223116733755
0.5,13,test,99,818,39,758,0.0805134189032,0.717391304348,0.115519253209,0.198994974874
0.5,14,train,422,2635,330,2543,0.126812816189,0.561170212766,0.142327150084,0.227064837234
0.5,14,test,104,750,107,753,0.123103850642,0.492890995261,0.121353558926,0.194756554307
0.5,15,train,307,2838,127,2658,0.0731871838111,0.707373271889,0.103541315346,0.180641365107
0.5,15,test,80,819,38,777,0.0688448074679,0.677966101695,0.0933488914819,0.164102564103
0.5,16,train,467,2720,245,2498,0.120067453626,0.655898876404,0.157504215852,0.254011422355
0.5,16,test,140,774,83,717,0.130105017503,0.627802690583,0.163360560093,0.259259259259
0.5,17,train,1184,2365,600,1781,0.30084317032,0.663677130045,0.399325463744,0.498631290798
0.5,17,test,363,682,175,494,0.313885647608,0.674721189591,0.423570595099,0.520430107527
0.5,18,train,1269,2425,540,1696,0.305059021922,0.701492537313,0.427993254637,0.531629660662
0.5,18,test,367,687,170,490,0.313302217036,0.683426443203,0.428238039673,0.526542324247
0.5,19,train,1106,2538,427,1859,0.258516020236,0.721461187215,0.373018549747,0.491774121832
0.5,19,test,317,733,124,540,0.257292882147,0.718820861678,0.369894982497,0.48844375963
0.5,20,train,892,2696,269,2073,0.195784148398,0.768303186908,0.30084317032,0.432380029084
0.5,20,test,247,778,79,610,0.190198366394,0.757668711656,0.28821470245,0.417582417582
0.5,21,train,1470,2414,551,1495,0.340809443508,0.727362691737,0.495784148398,0.589651022864
0.5,21,test,412,680,177,445,0.343640606768,0.699490662139,0.480746791132,0.569847856155
0.5,22,train,997,2622,343,1968,0.225969645868,0.744029850746,0.336256323777,0.463182346109
0.5,22,test,279,755,102,578,0.222287047841,0.732283464567,0.325554259043,0.450726978998
0.5,23,train,1253,2404,561,1712,0.305902192243,0.690738699008,0.422596964587,0.524377484829
0.5,23,test,363,689,168,494,0.309801633606,0.683615819209,0.423570595099,0.523054755043
0.5,24,train,1258,2453,512,1707,0.298482293423,0.710734463277,0.424283305228,0.53136219641
0.5,24,test,355,709,148,502,0.293465577596,0.705765407555,0.414235705951,0.522058823529
0.5,25,train,1329,2375,590,1636,0.323608768971,0.692548202189,0.448229342327,0.544226044226
0.5,25,test,375,663,194,482,0.331971995333,0.659050966608,0.437572928821,0.525946704067
0.5,26,train,872,2602,363,2093,0.20826306914,0.706072874494,0.294097807757,0.415238095238
0.5,26,test,246,748,109,611,0.207117852975,0.692957746479,0.287047841307,0.405940594059
0.5,27,train,1245,2347,618,1720,0.314165261383,0.668276972625,0.419898819562,0.515741507871
0.5,27,test,364,666,191,493,0.323803967328,0.655855855856,0.424737456243,0.515580736544
0.5,28,train,1483,2198,767,1482,0.379426644182,0.659111111111,0.500168634064,0.56874400767
0.5,28,test,429,619,238,428,0.389148191365,0.643178410795,0.500583430572,0.562992125984
0.5,29,train,1447,2274,691,1518,0.360539629005,0.676800748363,0.48802698145,0.567117381932
0.5,29,test,406,659,198,451,0.352392065344,0.672185430464,0.473745624271,0.555783709788
0.5,30,train,1519,2332,633,1446,0.362900505902,0.705855018587,0.512310286678,0.593707250342
0.5,30,test,427,666,191,430,0.360560093349,0.690938511327,0.498249708285,0.578983050847
0.5,31,train,1102,2482,483,1863,0.267284991568,0.695268138801,0.371669477234,0.484395604396
0.5,31,test,315,705,152,542,0.272462077013,0.674518201285,0.36756126021,0.47583081571
0.5,32,train,1088,2596,369,1877,0.245699831366,0.746739876458,0.36694772344,0.492085029398
0.5,32,test,301,752,105,556,0.236872812135,0.741379310345,0.351225204201,0.476642913698
0.5,33,train,937,2624,341,2028,0.215514333895,0.733176838811,0.316020236088,0.441668630686
0.5,33,test,281,754,103,576,0.224037339557,0.731770833333,0.32788798133,0.452860596293
0.5,34,train,1451,2289,676,1514,0.3586846543,0.682181476258,0.489376053963,0.569913589945
0.5,34,test,383,663,194,474,0.336639439907,0.663778162912,0.44690781797,0.534170153417
0.5,35,train,1291,2501,464,1674,0.295952782462,0.735612535613,0.435413153457,0.547033898305
0.5,35,test,362,716,141,495,0.293465577596,0.719681908549,0.422403733956,0.532352941176
0.5,36,train,180,2783,182,2785,0.0610455311973,0.497237569061,0.0607082630691,0.108205590622
0.5,36,test,50,809,48,807,0.0571761960327,0.510204081633,0.0583430571762,0.104712041885
0.5,37,train,239,2773,192,2726,0.0726812816189,0.554524361949,0.0806070826307,0.140753828033
0.5,37,test,71,792,65,786,0.0793465577596,0.522058823529,0.0828471411902,0.143001007049
0.5,38,train,1042,2499,466,1923,0.254300168634,0.690981432361,0.351433389545,0.465906550414
0.5,38,test,296,714,143,561,0.256126021004,0.674259681093,0.345390898483,0.456790123457
0.5,39,train,1054,2463,502,1911,0.26239460371,0.677377892031,0.355480607083,0.466268524663
0.5,39,test,320,710,147,537,0.272462077013,0.6852248394,0.373395565928,0.483383685801
0.4,0,train,1,2965,0,2964,0.000168634064081,1.0,0.000337268128162,0.000674308833446
0.4,0,test,2,857,0,855,0.00116686114352,1.0,0.00233372228705,0.0046565774156
0.4,1,train,12,2964,1,2953,0.00219224283305,0.923076923077,0.00404721753794,0.00805910006716
0.4,1,test,2,855,2,855,0.00233372228705,0.5,0.00233372228705,0.00464576074332
0.4,2,train,239,2709,256,2726,0.0834738617201,0.482828282828,0.0806070826307,0.138150289017
0.4,2,test,66,782,75,791,0.0822637106184,0.468085106383,0.0770128354726,0.132264529058
0.4,3,train,6,2964,1,2959,0.00118043844857,0.857142857143,0.00202360876897,0.00403768506057
0.4,3,test,5,855,2,852,0.00408401400233,0.714285714286,0.00583430571762,0.0115740740741
0.4,4,train,553,2718,247,2412,0.134907251265,0.69125,0.186509274874,0.293758300133
0.4,4,test,150,777,80,707,0.134189031505,0.652173913043,0.175029171529,0.275988960442
0.4,5,train,1487,2146,819,1478,0.388870151771,0.644839549003,0.501517706577,0.564219313223
0.4,5,test,444,600,257,413,0.408984830805,0.633380884451,0.518086347725,0.569961489089
0.4,6,train,1533,2241,724,1432,0.380607082631,0.67922020381,0.517032040472,0.587131367292
0.4,6,test,438,632,225,419,0.386814469078,0.660633484163,0.511085180863,0.576315789474
0.4,7,train,1171,2364,601,1794,0.298819561551,0.660835214447,0.394940978078,0.494405742031
0.4,7,test,351,682,175,506,0.306884480747,0.667300380228,0.409568261377,0.507592190889
0.4,8,train,1768,2104,861,1197,0.443338954469,0.672499049068,0.59629005059,0.632105827673
0.4,8,test,497,591,266,360,0.445157526254,0.651376146789,0.579929988331,0.613580246914
0.4,9,train,493,2525,440,2472,0.157335581788,0.528403001072,0.166273187184,0.252950230888
0.4,9,test,150,726,131,707,0.163943990665,0.533807829181,0.175029171529,0.263620386643
0.4,10,train,1425,2184,781,1540,0.372006745363,0.645965548504,0.480607082631,0.551150647844
0.4,10,test,426,641,216,431,0.374562427071,0.663551401869,0.497082847141,0.56837891928
0.4,11,train,1552,2176,789,1413,0.394772344013,0.662964545066,0.523440134907,0.584998115341
0.4,11,test,454,631,226,403,0.396732788798,0.667647058824,0.52975495916,0.590761223162
0.4,12,train,1012,2475,490,1953,0.25328836425,0.673768308921,0.3413153457,0.453100514887
0.4,12,test,295,714,143,562,0.255542590432,0.673515981735,0.34422403734,0.455598455598
0.4,13,train,1436,2271,694,1529,0.359190556492,0.674178403756,0.48431703204,0.563689892051
0.4,13,test,435,646,211,422,0.376896149358,0.673374613003,0.507584597433,0.578842315369
0.4,14,train,1137,2556,409,1828,0.260708263069,0.735446313066,0.38347386172,0.504101086234
0.4,14,test,314,733,124,543,0.255542590432,0.716894977169,0.366394399067,0.484942084942
0.4,15,train,1423,2311,654,1542,0.350252951096,0.685122773231,0.479932546374,0.564458548195
0.4,15,test,405,671,186,452,0.344807467911,0.685279187817,0.472578763127,0.559392265193
0.4,16,train,1024,2308,657,1941,0.28347386172,0.609161213563,0.345362563238,0.440809298321
0.4,16,test,293,670,187,564,0.280046674446,0.610416666667,0.341890315053,0.438294689604
0.4,17,train,1001,2388,577,1964,0.26610455312,0.634347275032,0.33760539629,0.440677966102
0.4,17,test,281,693,164,576,0.259626604434,0.631460674157,0.32788798133,0.431643625192
0.4,18,train,1358,2311,654,1607,0.339291736931,0.674950298211,0.458010118044,0.545710267229
0.4,18,test,387,659,198,470,0.341306884481,0.661538461538,0.451575262544,0.536754507628
0.4,19,train,1191,2330,635,1774,0.307925801012,0.652245345016,0.401686340641,0.497182216656
0.4,19,test,352,682,175,505,0.307467911319,0.667931688805,0.41073512252,0.508670520231
0.4,20,train,944,2455,510,2021,0.245193929174,0.6492434663,0.318381112985,0.427245983254
0.4,20,test,287,706,151,570,0.255542590432,0.655251141553,0.334889148191,0.443243243243
0.4,21,train,1086,2345,620,1879,0.287689713322,0.636576787808,0.366273187184,0.464996788696
0.4,21,test,297,692,165,560,0.269544924154,0.642857142857,0.346557759627,0.450341167551
0.4,22,train,1383,2380,585,1582,0.331871838111,0.702743902439,0.466441821248,0.560713561727
0.4,22,test,390,670,187,467,0.336639439907,0.675909878683,0.455075845974,0.543933054393
0.4,23,train,1422,2205,760,1543,0.367959527825,0.651695692026,0.479595278246,0.552554886342
0.4,23,test,420,638,219,437,0.372812135356,0.657276995305,0.49008168028,0.561497326203
0.4,24,train,1400,2347,618,1565,0.340303541315,0.693756194252,0.472175379427,0.561910495685
0.4,24,test,390,667,190,467,0.338389731622,0.672413793103,0.455075845974,0.542797494781
0.4,25,train,902,2377,588,2063,0.251264755481,0.605369127517,0.304215851602,0.404938271605
0.4,25,test,267,692,165,590,0.252042007001,0.618055555556,0.311551925321,0.414274631497
0.4,26,train,1302,2367,598,1663,0.320404721754,0.685263157895,0.439123102867,0.535251798561
0.4,26,test,387,685,172,470,0.326137689615,0.692307692308,0.451575262544,0.546610169492
0.4,27,train,1361,2400,565,1604,0.32478920742,0.706645898235,0.459021922428,0.556532406461
0.4,27,test,377,686,171,480,0.319719953326,0.68795620438,0.439906651109,0.53665480427
0.4,28,train,740,2587,378,2225,0.188532883642,0.661896243292,0.24957841484,0.362478569679
0.4,28,test,210,732,125,647,0.19544924154,0.626865671642,0.24504084014,0.352348993289
0.4,29,train,1252,2307,658,1713,0.322091062395,0.655497382199,0.422259696459,0.513641025641
0.4,29,test,385,654,203,472,0.343057176196,0.654761904762,0.449241540257,0.532871972318
0.4,30,train,1518,2206,759,1447,0.383979763912,0.666666666667,0.51197301855,0.579168256391
0.4,30,test,452,633,224,405,0.394399066511,0.668639053254,0.527421236873,0.589693411611
0.4,31,train,1118,2538,427,1847,0.260539629005,0.723624595469,0.377065767285,0.49578713969
0.4,31,test,311,732,125,546,0.254375729288,0.713302752294,0.362893815636,0.481051817479
0.4,32,train,1289,2196,769,1676,0.347048903879,0.626336248785,0.434738617201,0.513239100139
0.4,32,test,379,630,227,478,0.353558926488,0.625412541254,0.442240373396,0.518113465482
0.4,33,train,1636,2179,786,1329,0.408431703204,0.675474814203,0.551770657673,0.607388156673
0.4,33,test,474,623,234,383,0.413068844807,0.669491525424,0.55309218203,0.605750798722
0.4,34,train,1349,2331,634,1616,0.334401349073,0.680282400403,0.45497470489,0.545270816492
0.4,34,test,399,679,178,458,0.336639439907,0.69150779896,0.465577596266,0.556485355649
0.4,35,train,143,2898,67,2822,0.035413153457,0.680952380952,0.0482293423272,0.0900787401575
0.4,35,test,36,832,25,821,0.0355892648775,0.590163934426,0.0420070011669,0.078431372549
0.4,36,train,1180,2450,515,1785,0.285834738617,0.69616519174,0.397976391231,0.50643776824
0.4,36,test,341,703,154,516,0.288798133022,0.688888888889,0.397899649942,0.504437869822
0.4,37,train,1454,2313,652,1511,0.355143338954,0.690408357075,0.490387858347,0.573456911852
0.4,37,test,419,665,192,438,0.356476079347,0.685761047463,0.488914819137,0.570844686649
0.4,38,train,558,2738,227,2407,0.132377740304,0.710828025478,0.188195615514,0.2976
0.4,38,test,162,782,75,695,0.138273045508,0.683544303797,0.189031505251,0.296160877514
0.4,39,train,1732,2143,822,1233,0.430691399663,0.678151918559,0.584148397976,0.627649936583
0.4,39,test,496,610,247,361,0.433488914819,0.667563930013,0.578763127188,0.62
0.3,0,train,2,2965,0,2963,0.000337268128162,1.0,0.000674536256324,0.00134816312774
0.3,0,test,2,856,1,855,0.00175029171529,0.666666666667,0.00233372228705,0.0046511627907
0.3,1,train,3,2965,0,2962,0.000505902192243,1.0,0.00101180438449,0.00202156334232
0.3,1,test,2,856,1,855,0.00175029171529,0.666666666667,0.00233372228705,0.0046511627907
0.3,2,train,1,2965,0,2964,0.000168634064081,1.0,0.000337268128162,0.000674308833446
0.3,2,test,2,856,1,855,0.00175029171529,0.666666666667,0.00233372228705,0.0046511627907
0.3,3,train,7,2964,1,2958,0.00134907251265,0.875,0.00236087689713,0.00470904809956
0.3,3,test,3,856,1,854,0.00233372228705,0.75,0.00350058343057,0.00696864111498
0.3,4,train,16,2963,2,2949,0.00303541315346,0.888888888889,0.00539629005059,0.0107274555816
0.3,4,test,4,856,1,853,0.00291715285881,0.8,0.0046674445741,0.0092807424594
0.3,5,train,17,2964,1,2948,0.00303541315346,0.944444444444,0.00573355817875,0.0113979215555
0.3,5,test,6,856,1,851,0.00408401400233,0.857142857143,0.00700116686114,0.0138888888889
0.3,6,train,52,2942,23,2913,0.0126475548061,0.693333333333,0.0175379426644,0.0342105263158
0.3,6,test,15,850,7,842,0.0128354725788,0.681818181818,0.0175029171529,0.0341296928328
0.3,7,train,908,2542,423,2057,0.224451939292,0.682193839219,0.306239460371,0.422718808194
0.3,7,test,262,731,126,595,0.226371061844,0.675257731959,0.305717619603,0.420883534137
0.3,8,train,1159,2435,530,1806,0.284822934233,0.686204854944,0.39089376054,0.49806617963
0.3,8,test,352,696,161,505,0.299299883314,0.686159844055,0.41073512252,0.513868613139
0.3,9,train,2241,1436,1529,724,0.635750421585,0.594429708223,0.755817875211,0.665478841871
0.3,9,test,649,420,437,208,0.633605600933,0.597605893186,0.757292882147,0.668039114771
0.3,10,train,939,2442,523,2026,0.246543001686,0.642270861833,0.316694772344,0.424215044048
0.3,10,test,273,697,160,584,0.252625437573,0.630484988453,0.318553092182,0.423255813953
0.3,11,train,1077,2397,568,1888,0.277403035413,0.654711246201,0.36323777403,0.467245119306
0.3,11,test,313,683,174,544,0.284130688448,0.642710472279,0.365227537923,0.465773809524
0.3,12,train,1359,2273,692,1606,0.34586846543,0.662603607996,0.458347386172,0.541866028708
0.3,12,test,427,649,208,430,0.370478413069,0.672440944882,0.498249708285,0.572386058981
0.3,13,train,1388,2387,578,1577,0.331534569983,0.706002034588,0.468128161889,0.562968971811
0.3,13,test,393,674,183,464,0.336056009335,0.682291666667,0.458576429405,0.548499651082
0.3,14,train,1035,2360,605,1930,0.276559865093,0.631097560976,0.349072512648,0.449511400651
0.3,14,test,306,678,179,551,0.282963827305,0.630927835052,0.357059509918,0.456035767511
0.3,15,train,1297,2315,650,1668,0.328330522766,0.666153055984,0.437436762226,0.528094462541
0.3,15,test,397,662,195,460,0.345390898483,0.670608108108,0.463243873979,0.547964113182
0.3,16,train,1709,1999,966,1256,0.451096121417,0.638878504673,0.576391231029,0.606028368794
0.3,16,test,492,573,284,365,0.452742123687,0.634020618557,0.574095682614,0.60257195346
0.3,17,train,1282,2249,716,1683,0.336930860034,0.641641641642,0.432377740304,0.516623010276
0.3,17,test,391,655,202,466,0.345974329055,0.659359190556,0.456242707118,0.539310344828
0.3,18,train,1348,2263,702,1617,0.345699831366,0.65756097561,0.454637436762,0.537587238285
0.3,18,test,411,656,201,446,0.357059509918,0.671568627451,0.479579929988,0.559564329476
0.3,19,train,1129,2367,598,1836,0.291231028668,0.653734800232,0.380775716695,0.481244671782
0.3,19,test,320,682,175,537,0.288798133022,0.646464646465,0.373395565928,0.473372781065
0.3,20,train,1249,2323,642,1716,0.318887015177,0.660497091486,0.421247892074,0.514415156507
0.3,20,test,364,684,173,493,0.313302217036,0.677839851024,0.424737456243,0.522238163558
0.3,21,train,1216,2346,619,1749,0.309443507589,0.662670299728,0.410118043845,0.506666666667
0.3,21,test,328,687,170,529,0.290548424737,0.658634538153,0.382730455076,0.484132841328
0.3,22,train,1521,2304,661,1444,0.367959527825,0.697066911091,0.512984822934,0.591023897416
0.3,22,test,431,652,205,426,0.371061843641,0.677672955975,0.502917152859,0.577361018084
0.3,23,train,1559,2161,804,1406,0.398482293423,0.659754549302,0.525801011804,0.58521021021
0.3,23,test,462,624,233,395,0.405484247375,0.664748201439,0.539089848308,0.595360824742
0.3,24,train,1153,2415,550,1812,0.28718381113,0.677040516735,0.388870151771,0.494001713796
0.3,24,test,329,691,166,528,0.288798133022,0.664646464646,0.383897316219,0.486686390533
0.3,25,train,1346,2395,570,1619,0.323102866779,0.702505219207,0.453962900506,0.551526326572
0.3,25,test,383,683,174,474,0.324970828471,0.687612208259,0.44690781797,0.541725601132
