attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
1.1,18,train,82,2888,77,2883,0.0268128161889,0.51572327044,0.0276559865093,0.0524967989757
1.1,18,test,28,829,28,829,0.0326721120187,0.5,0.0326721120187,0.0613362541073
1.1,19,train,82,2891,74,2883,0.0263069139966,0.525641025641,0.0276559865093,0.0525472604934
1.1,19,test,29,830,27,828,0.0326721120187,0.517857142857,0.0338389731622,0.0635268346112
1.1,20,train,81,2888,77,2884,0.0266441821248,0.512658227848,0.0273187183811,0.0518731988473
1.1,20,test,27,831,26,830,0.0309218203034,0.509433962264,0.0315052508751,0.0593406593407
1.1,21,train,83,2890,75,2882,0.0266441821248,0.525316455696,0.0279932546374,0.0531540185719
1.1,21,test,25,831,26,832,0.0297549591599,0.490196078431,0.0291715285881,0.0550660792952
1.1,22,train,84,2890,75,2881,0.0268128161889,0.528301886792,0.0283305227656,0.0537772087068
1.1,22,test,26,831,26,831,0.0303383897316,0.5,0.0303383897316,0.0572057205721
1.1,23,train,88,2893,72,2877,0.026981450253,0.55,0.0296795952782,0.05632
1.1,23,test,25,830,27,832,0.0303383897316,0.480769230769,0.0291715285881,0.0550055005501
1.1,24,train,105,2891,74,2860,0.0301854974705,0.586592178771,0.035413153457,0.0667938931298
1.1,24,test,33,830,27,824,0.0350058343057,0.55,0.0385064177363,0.071973827699
1.1,25,train,131,2875,90,2834,0.0372681281619,0.592760180995,0.0441821247892,0.08223477715
1.1,25,test,37,823,34,820,0.0414235705951,0.521126760563,0.0431738623104,0.0797413793103
1.1,26,train,148,2863,102,2817,0.0421585160202,0.592,0.049915682968,0.0920684292379
1.1,26,test,39,821,36,818,0.0437572928821,0.52,0.0455075845974,0.0836909871245
1.1,27,train,199,2824,141,2766,0.0573355817875,0.585294117647,0.0671163575042,0.120423600605
1.1,27,test,53,808,49,804,0.0595099183197,0.519607843137,0.0618436406068,0.110531803962
1.1,28,train,276,2765,200,2689,0.0802698145025,0.579831932773,0.0930860033727,0.160418482999
1.1,28,test,77,793,64,780,0.0822637106184,0.54609929078,0.0898483080513,0.154308617234
1.1,29,train,327,2753,212,2638,0.0908937605396,0.60667903525,0.110286677909,0.186643835616
1.1,29,test,81,781,76,776,0.0915985997666,0.515923566879,0.0945157526254,0.159763313609
1.1,30,train,319,2741,224,2646,0.091568296796,0.587476979742,0.107588532884,0.181870011403
1.1,30,test,76,781,76,781,0.0886814469078,0.5,0.0886814469078,0.15064420218
1.1,31,train,286,2781,184,2679,0.079258010118,0.608510638298,0.0964586846543,0.166521106259
1.1,31,test,69,793,64,788,0.0775962660443,0.518796992481,0.0805134189032,0.139393939394
1.1,32,train,237,2846,119,2728,0.0600337268128,0.665730337079,0.0799325463744,0.142728093948
1.1,32,test,54,805,52,803,0.0618436406068,0.509433962264,0.0630105017503,0.11214953271
1.1,33,train,243,2848,117,2722,0.0607082630691,0.675,0.0819561551433,0.146165413534
1.1,33,test,49,806,51,808,0.0583430571762,0.49,0.0571761960327,0.102403343783
1.1,34,train,270,2848,117,2695,0.0652613827993,0.697674418605,0.0910623946037,0.161097852029
1.1,34,test,55,799,58,802,0.0659276546091,0.486725663717,0.0641773628938,0.113402061856
1.1,35,train,284,2844,121,2681,0.0682967959528,0.701234567901,0.095784148398,0.168545994065
1.1,35,test,58,801,56,799,0.0665110851809,0.508771929825,0.0676779463244,0.119464469619
1.1,36,train,299,2853,112,2666,0.0693086003373,0.727493917275,0.10084317032,0.177132701422
1.1,36,test,61,803,54,796,0.0670945157526,0.530434782609,0.071178529755,0.125514403292
1.1,37,train,326,2836,129,2639,0.0767284991568,0.716483516484,0.109949409781,0.190643274854
1.1,37,test,67,796,61,790,0.0746791131855,0.5234375,0.0781796966161,0.136040609137
1.1,38,train,314,2850,115,2651,0.0723440134907,0.731934731935,0.105902192243,0.185032410136
1.1,38,test,69,801,56,788,0.0729288214702,0.552,0.0805134189032,0.140529531568
1.1,39,train,342,2850,115,2623,0.077065767285,0.748358862144,0.115345699831,0.199883109293
1.1,39,test,74,789,68,783,0.0828471411902,0.521126760563,0.0863477246208,0.148148148148
1.2,0,train,1812,1139,1826,1153,0.613490725126,0.49807586586,0.611129848229,0.548841435711
1.2,0,test,518,312,545,339,0.620186697783,0.487300094073,0.604434072345,0.539583333333
1.2,1,train,753,2183,782,2212,0.258853288364,0.490553745928,0.253962900506,0.334666666667
